,Start,Target,Distance
13657,Venice,Reykjavk,2956
13658,Venice,Rio de Janeiro,9446
13659,Venice,Rome,393
13660,Venice,Salvador,8246
13661,Venice,Santiago,12098
13662,Venice,St. Petersburg,2002
13663,Venice,So Paulo,9697
13664,Venice,Shanghai,8906
13665,Venice,Singapore,10033
13666,Venice,Sofia,930
13667,Venice,Stockholm,1586
13668,Venice,Sydney,16305
13669,Venice,Tananarive,7981
13670,Venice,Teheran,3458
13671,Venice,Tokyo,9567
13672,Venice,Tripoli,1390
13673,Venice,Venice,0
13674,Venice,Veracruz,9857
13675,Venice,Vienna,435
13676,Venice,Vladivostok,8502
13677,Venice,Warsaw,985
13678,Venice,Wellington,18526
13679,Venice,Zrich,362
13680,Veracruz,Aberdeen,8463
13681,Veracruz,Adelaide,14388
13682,Veracruz,Algiers,9520
13683,Veracruz,Amsterdam,9051
13684,Veracruz,Ankara,11591
13685,Veracruz,Asuncin,6459
13686,Veracruz,Athens,11089
13687,Veracruz,Auckland,11192
13688,Veracruz,Bangkok,15925
13689,Veracruz,Barcelona,9276
13690,Veracruz,Beijing,12627
13691,Veracruz,Belm,5687
13692,Veracruz,Belfast,8295
13693,Veracruz,Belgrade,10448
13694,Veracruz,Berlin,9575
13695,Veracruz,Birmingham,8610
13696,Veracruz,Bogot,2880
13697,Veracruz,Bombay,15603
13698,Veracruz,Bordeaux,8948
13699,Veracruz,Bremen,9268
13700,Veracruz,Brisbane,12965
13701,Veracruz,Bristol,8594
13702,Veracruz,Brussels,9076
13703,Veracruz,Bucharest,10841
13704,Veracruz,Budapest,10199
13705,Veracruz,Buenos Aires,7188
13706,Veracruz,Cairo,12174
13707,Veracruz,Calcutta,15348
13708,Veracruz,Canton,14331
13709,Veracruz,Cape Town,13407
13710,Veracruz,Caracas,3272
13711,Veracruz,Cayenne,5012
13712,Veracruz,Chihuahua,1454
13713,Veracruz,Chongqing,14053
13714,Veracruz,Copenhagen,9369
13715,Veracruz,Crdoba,6584
13716,Veracruz,Dakar,8317
13717,Veracruz,Darwin,14944
13718,Veracruz,Djibouti,14394
13719,Veracruz,Dublin,8304
13720,Veracruz,Durban,14574
13721,Veracruz,Edinburgh,8435
13722,Veracruz,Frankfurt,9390
13723,Veracruz,Georgetown,4321
13724,Veracruz,Glasgow,8371
13725,Veracruz,Guatemala City,785
13726,Veracruz,Guayaquil,2962
13727,Veracruz,Hamburg,9321
13728,Veracruz,Hammerfest,9022
13729,Veracruz,Havana,1495
13730,Veracruz,Helsinki,9742
13731,Veracruz,Hobart,13584
13732,Veracruz,Hong Kong,14343
13733,Veracruz,Iquique,5213
13734,Veracruz,Irkutsk,11803
13735,Veracruz,Jakarta,17146
13736,Veracruz,Johannesburg,14282
13737,Veracruz,Kingston,2042
13738,Veracruz,Kinshasa,12415
13739,Veracruz,Kuala Lumpur,16858
13740,Veracruz,La Paz,4992
13741,Veracruz,Leeds,8598
13742,Veracruz,Lima,4050
13743,Veracruz,Lisbon,8438
13744,Veracruz,Liverpool,8512
13745,Veracruz,London,8758
13746,Veracruz,Lyons,9309
13747,Veracruz,Madrid,8841
13748,Veracruz,Manchester,8558
13749,Veracruz,Manila,14484
13750,Veracruz,Marseilles,9444
13751,Veracruz,Mazatln,1153
13752,Veracruz,Mecca,13425
13753,Veracruz,Melbourne,13806
13754,Veracruz,Mexico City,311
13755,Veracruz,Milan,9633
13756,Veracruz,Montevideo,7345
13757,Veracruz,Moscow,10622
13758,Veracruz,Munich,9674
13759,Veracruz,Nagasaki,12439
13760,Veracruz,Nagoya,11782
13761,Veracruz,Nairobi,14541
13762,Veracruz,Nanjing (Nanking),13205
13763,Veracruz,Naples,10228
13764,Veracruz,New Delhi,14657
13765,Veracruz,Newcastle-on-Tyne,8556
13766,Veracruz,Odessa,10988
13767,Veracruz,Osaka,11925
13768,Veracruz,Oslo,9067
13769,Veracruz,Panama City,2119
13770,Veracruz,Paramaribo,4670
13771,Veracruz,Paris,9015
13772,Veracruz,Perth,16519
13773,Veracruz,Plymouth,8521
13774,Veracruz,Port Moresby,13142
13775,Veracruz,Prague,9761
13776,Veracruz,Rangoon,15796
13777,Veracruz,Reykjavk,7331
13778,Veracruz,Rio de Janeiro,7414
13779,Veracruz,Rome,10040
13780,Veracruz,Salvador,7258
13781,Veracruz,Santiago,6443
13782,Veracruz,St. Petersburg,9989
13783,Veracruz,So Paulo,7177
13784,Veracruz,Shanghai,13125
13785,Veracruz,Singapore,16859
13786,Veracruz,Sofia,10770
13787,Veracruz,Stockholm,9469
13788,Veracruz,Sydney,13251
13789,Veracruz,Tananarive,16207
13790,Veracruz,Teheran,13036
13791,Veracruz,Tokyo,11542
13792,Veracruz,Tripoli,10545
13793,Veracruz,Venice,9857
13794,Veracruz,Veracruz,0
13795,Veracruz,Vienna,9981
13796,Veracruz,Vladivostok,11518
13797,Veracruz,Warsaw,10036
13798,Veracruz,Wellington,11321
13799,Veracruz,Zrich,9502
13800,Vienna,Aberdeen,1583
13801,Vienna,Adelaide,15114
13802,Vienna,Algiers,1668
13803,Vienna,Amsterdam,932
13804,Vienna,Ankara,1610
13805,Vienna,Asuncin,10980
13806,Vienna,Athens,1287
13807,Vienna,Auckland,17854
13808,Vienna,Bangkok,8443
13809,Vienna,Barcelona,1350
13810,Vienna,Beijing,7460
13811,Vienna,Belm,8303
13812,Vienna,Belfast,1689
13813,Vienna,Belgrade,493
13814,Vienna,Berlin,517
13815,Vienna,Birmingham,1372
13816,Vienna,Bogot,9674
13817,Vienna,Bombay,5981
13818,Vienna,Bordeaux,1340
13819,Vienna,Bremen,755
13820,Vienna,Brisbane,15656
13821,Vienna,Bristol,1398
13822,Vienna,Brussels,910
13823,Vienna,Bucharest,861
13824,Vienna,Budapest,220
13825,Vienna,Buenos Aires,11806
13826,Vienna,Cairo,2393
13827,Vienna,Calcutta,6849
13828,Vienna,Canton,8600
13829,Vienna,Cape Town,9136
13830,Vienna,Caracas,8652
13831,Vienna,Cayenne,8036
13832,Vienna,Chihuahua,9728
13833,Vienna,Chongqing,7606
13834,Vienna,Copenhagen,865
13835,Vienna,Crdoba,11919
13836,Vienna,Dakar,4846
13837,Vienna,Darwin,12845
13838,Vienna,Djibouti,4777
13839,Vienna,Dublin,1677
13840,Vienna,Durban,8806
13841,Vienna,Edinburgh,1574
13842,Vienna,Frankfurt,593
13843,Vienna,Georgetown,8308
13844,Vienna,Glasgow,1632
13845,Vienna,Guatemala City,9998
13846,Vienna,Guayaquil,10651
13847,Vienna,Hamburg,737
13848,Vienna,Hammerfest,2520
13849,Vienna,Havana,8723
13850,Vienna,Helsinki,1438
13851,Vienna,Hobart,16218
13852,Vienna,Hong Kong,8729
13853,Vienna,Iquique,11410
13854,Vienna,Irkutsk,5860
13855,Vienna,Jakarta,10561
13856,Vienna,Johannesburg,8359
13857,Vienna,Kingston,8754
13858,Vienna,Kinshasa,5842
13859,Vienna,Kuala Lumpur,9404
13860,Vienna,La Paz,10981
13861,Vienna,Leeds,1385
13862,Vienna,Lima,11247
13863,Vienna,Lisbon,2296
13864,Vienna,Liverpool,1469
13865,Vienna,London,1229
13866,Vienna,Lyons,913
13867,Vienna,Madrid,1806
13868,Vienna,Manchester,1424
13869,Vienna,Manila,9847
13870,Vienna,Marseilles,1010
13871,Vienna,Mazatln,10245
13872,Vienna,Mecca,3631
13873,Vienna,Melbourne,15765
13874,Vienna,Mexico City,10146
13875,Vienna,Milan,626
13876,Vienna,Montevideo,11698
13877,Vienna,Moscow,1669
13878,Vienna,Munich,352
13879,Vienna,Nagasaki,8856
13880,Vienna,Nagoya,9037
13881,Vienna,Nairobi,5868
13882,Vienna,Nanjing (Nanking),8245
13883,Vienna,Naples,839
13884,Vienna,New Delhi,5569
13885,Vienna,Newcastle-on-Tyne,1442
13886,Vienna,Odessa,1106
13887,Vienna,Osaka,9013
13888,Vienna,Oslo,1352
13889,Vienna,Panama City,9695
13890,Vienna,Paramaribo,8172
13891,Vienna,Paris,1031
13892,Vienna,Perth,13257
13893,Vienna,Plymouth,1494
13894,Vienna,Port Moresby,13728
13895,Vienna,Prague,247
13896,Vienna,Rangoon,7862
13897,Vienna,Reykjavk,2882
13898,Vienna,Rio de Janeiro,9879
13899,Vienna,Rome,767
13900,Vienna,Salvador,8676
13901,Vienna,Santiago,12511
13902,Vienna,St. Petersburg,1581
13903,Vienna,So Paulo,10127
13904,Vienna,Shanghai,8481
13905,Vienna,Singapore,9726
13906,Vienna,Sofia,824
13907,Vienna,Stockholm,1233
13908,Vienna,Sydney,15971
13909,Vienna,Tananarive,8077
13910,Vienna,Teheran,3202
13911,Vienna,Tokyo,9132
13912,Vienna,Tripoli,1719
13913,Vienna,Venice,435
13914,Vienna,Veracruz,9981
13915,Vienna,Vienna,0
13916,Vienna,Vladivostok,8067
13917,Vienna,Warsaw,554
13918,Vienna,Wellington,18154
13919,Vienna,Zrich,591
13920,Vladivostok,Aberdeen,8072
13921,Vladivostok,Adelaide,8708
13922,Vladivostok,Algiers,9735
13923,Vladivostok,Amsterdam,8245
13924,Vladivostok,Ankara,7724
13925,Vladivostok,Asuncin,17837
13926,Vladivostok,Athens,8460
13927,Vladivostok,Auckland,9892
13928,Vladivostok,Bangkok,4441
13929,Vladivostok,Barcelona,9359
13930,Vladivostok,Beijing,1344
13931,Vladivostok,Belm,15378
13932,Vladivostok,Belfast,8435
13933,Vladivostok,Belgrade,8110
13934,Vladivostok,Berlin,7862
13935,Vladivostok,Birmingham,8505
13936,Vladivostok,Bogot,14091
13937,Vladivostok,Bombay,6098
13938,Vladivostok,Bordeaux,9159
13939,Vladivostok,Bremen,8018
13940,Vladivostok,Brisbane,8147
13941,Vladivostok,Bristol,8619
13942,Vladivostok,Brussels,8400
13943,Vladivostok,Bucharest,7822
13944,Vladivostok,Budapest,7982
13945,Vladivostok,Buenos Aires,18707
13946,Vladivostok,Cairo,8557
13947,Vladivostok,Calcutta,4601
13948,Vladivostok,Canton,2817
13949,Vladivostok,Cape Town,14303
13950,Vladivostok,Caracas,13746
13951,Vladivostok,Cayenne,14662
13952,Vladivostok,Chihuahua,10076
13953,Vladivostok,Chongqing,2701
13954,Vladivostok,Copenhagen,7642
13955,Vladivostok,Crdoba,18088
13956,Vladivostok,Dakar,12871
13957,Vladivostok,Darwin,6187
13958,Vladivostok,Djibouti,9051
13959,Vladivostok,Dublin,8569
13960,Vladivostok,Durban,13072
13961,Vladivostok,Edinburgh,8221
13962,Vladivostok,Frankfurt,8278
13963,Vladivostok,Georgetown,14368
13964,Vladivostok,Glasgow,8264
13965,Vladivostok,Guatemala City,12269
13966,Vladivostok,Guayaquil,14468
13967,Vladivostok,Hamburg,7926
13968,Vladivostok,Hammerfest,6149
13969,Vladivostok,Havana,11847
13970,Vladivostok,Helsinki,6764
13971,Vladivostok,Hobart,9687
13972,Vladivostok,Hong Kong,2840
13973,Vladivostok,Iquique,16731
13974,Vladivostok,Irkutsk,2291
13975,Vladivostok,Jakarta,6055
13976,Vladivostok,Johannesburg,13050
13977,Vladivostok,Kingston,12605
13978,Vladivostok,Kinshasa,12479
13979,Vladivostok,Kuala Lumpur,5362
13980,Vladivostok,La Paz,16474
13981,Vladivostok,Leeds,8365
13982,Vladivostok,Lima,15566
13983,Vladivostok,Lisbon,10103
13984,Vladivostok,Liverpool,8450
13985,Vladivostok,London,8518
13986,Vladivostok,Lyons,8837
13987,Vladivostok,Madrid,9712
13988,Vladivostok,Manchester,8416
13989,Vladivostok,Manila,3348
13990,Vladivostok,Marseilles,9031
13991,Vladivostok,Mazatln,10528
13992,Vladivostok,Mecca,8568
13993,Vladivostok,Melbourne,9095
13994,Vladivostok,Mexico City,11317
13995,Vladivostok,Milan,8658
13996,Vladivostok,Montevideo,18856
13997,Vladivostok,Moscow,6418
13998,Vladivostok,Munich,8311
13999,Vladivostok,Nagasaki,1166
14000,Vladivostok,Nagoya,990
14001,Vladivostok,Nairobi,10527
14002,Vladivostok,Nanjing (Nanking),1687
14003,Vladivostok,Naples,8787
14004,Vladivostok,New Delhi,5098
14005,Vladivostok,Newcastle-on-Tyne,8256
14006,Vladivostok,Odessa,7398
14007,Vladivostok,Osaka,1006
14008,Vladivostok,Oslo,7368
14009,Vladivostok,Panama City,13398
14010,Vladivostok,Paramaribo,14526
14011,Vladivostok,Paris,8672
14012,Vladivostok,Perth,8512
14013,Vladivostok,Plymouth,8773
14014,Vladivostok,Port Moresby,6044
14015,Vladivostok,Prague,8012
14016,Vladivostok,Rangoon,4478
14017,Vladivostok,Reykjavk,7874
14018,Vladivostok,Rio de Janeiro,17724
14019,Vladivostok,Rome,8795
14020,Vladivostok,Salvador,16530
14021,Vladivostok,Santiago,17766
14022,Vladivostok,St. Petersburg,6538
14023,Vladivostok,So Paulo,17825
14024,Vladivostok,Shanghai,1625
14025,Vladivostok,Singapore,5431
14026,Vladivostok,Sofia,8119
14027,Vladivostok,Stockholm,7126
14028,Vladivostok,Sydney,8795
14029,Vladivostok,Tananarive,10993
14030,Vladivostok,Teheran,6672
14031,Vladivostok,Tokyo,1066
14032,Vladivostok,Tripoli,9514
14033,Vladivostok,Venice,8502
14034,Vladivostok,Veracruz,11518
14035,Vladivostok,Vienna,8067
14036,Vladivostok,Vladivostok,0
14037,Vladivostok,Warsaw,7519
14038,Vladivostok,Wellington,10320
14039,Vladivostok,Zrich,8525
14040,Warsaw,Aberdeen,1575
14041,Warsaw,Adelaide,14816
14042,Warsaw,Algiers,2216
14043,Warsaw,Amsterdam,1093
14044,Warsaw,Ankara,1644
14045,Warsaw,Asuncin,11475
14046,Warsaw,Athens,1600
14047,Warsaw,Auckland,17349
14048,Warsaw,Bangkok,8091
14049,Warsaw,Barcelona,1864
14050,Warsaw,Beijing,6941
14051,Warsaw,Belm,8761
14052,Warsaw,Belfast,1792
14053,Warsaw,Belgrade,819
14054,Warsaw,Berlin,515
14055,Warsaw,Birmingham,1551
14056,Warsaw,Bogot,9965
14057,Warsaw,Bombay,5783
14058,Warsaw,Bordeaux,1775
14059,Warsaw,Bremen,826
14060,Warsaw,Brisbane,15214
14061,Warsaw,Bristol,1614
14062,Warsaw,Brussels,1157
14063,Warsaw,Bucharest,947
14064,Warsaw,Budapest,543
14065,Warsaw,Buenos Aires,12324
14066,Warsaw,Cairo,2610
14067,Warsaw,Calcutta,6518
14068,Warsaw,Canton,8144
14069,Warsaw,Cape Town,9582
14070,Warsaw,Caracas,8956
14071,Warsaw,Cayenne,8451
14072,Warsaw,Chihuahua,9660
14073,Warsaw,Chongqing,7150
14074,Warsaw,Copenhagen,670
14075,Warsaw,Crdoba,12412
14076,Warsaw,Dakar,5380
14077,Warsaw,Darwin,12447
14078,Warsaw,Djibouti,4942
14079,Warsaw,Dublin,1825
14080,Warsaw,Durban,9181
14081,Warsaw,Edinburgh,1619
14082,Warsaw,Frankfurt,889
14083,Warsaw,Georgetown,8683
14084,Warsaw,Glasgow,1686
14085,Warsaw,Guatemala City,10121
14086,Warsaw,Guayaquil,10940
14087,Warsaw,Hamburg,749
14088,Warsaw,Hammerfest,2050
14089,Warsaw,Havana,8853
14090,Warsaw,Helsinki,915
14091,Warsaw,Hobart,15954
14092,Warsaw,Hong Kong,8272
14093,Warsaw,Iquique,11840
14094,Warsaw,Irkutsk,5326
14095,Warsaw,Jakarta,10273
14096,Warsaw,Johannesburg,8748
14097,Warsaw,Kingston,8952
14098,Warsaw,Kinshasa,6309
14099,Warsaw,Kuala Lumpur,9099
14100,Warsaw,La Paz,11403
14101,Warsaw,Leeds,1508
14102,Warsaw,Lima,11604
14103,Warsaw,Lisbon,2758
14104,Warsaw,Liverpool,1610
14105,Warsaw,London,1444
14106,Warsaw,Lyons,1377
14107,Warsaw,Madrid,2287
14108,Warsaw,Manchester,1559
14109,Warsaw,Manila,9390
14110,Warsaw,Marseilles,1527
14111,Warsaw,Mazatln,10202
14112,Warsaw,Mecca,3779
14113,Warsaw,Melbourne,15456
14114,Warsaw,Mexico City,10178
14115,Warsaw,Milan,1145
14116,Warsaw,Montevideo,12221
14117,Warsaw,Moscow,1150
14118,Warsaw,Munich,809
14119,Warsaw,Nagasaki,8324
14120,Warsaw,Nagoya,8491
14121,Warsaw,Nairobi,6149
14122,Warsaw,Nanjing (Nanking),7741
14123,Warsaw,Naples,1367
14124,Warsaw,New Delhi,5266
14125,Warsaw,Newcastle-on-Tyne,1515
14126,Warsaw,Odessa,956
14127,Warsaw,Osaka,8470
14128,Warsaw,Oslo,1067
14129,Warsaw,Panama City,9927
14130,Warsaw,Paramaribo,8567
14131,Warsaw,Paris,1369
14132,Warsaw,Perth,13070
14133,Warsaw,Plymouth,1745
14134,Warsaw,Port Moresby,13238
14135,Warsaw,Prague,516
14136,Warsaw,Rangoon,7519
14137,Warsaw,Reykjavk,2770
14138,Warsaw,Rio de Janeiro,10407
14139,Warsaw,Rome,1316
14140,Warsaw,Salvador,9199
14141,Warsaw,Santiago,12992
14142,Warsaw,St. Petersburg,1030
14143,Warsaw,So Paulo,10650
14144,Warsaw,Shanghai,7973
14145,Warsaw,Singapore,9417
14146,Warsaw,Sofia,1077
14147,Warsaw,Stockholm,805
14148,Warsaw,Sydney,15590
14149,Warsaw,Tananarive,8309
14150,Warsaw,Teheran,3030
14151,Warsaw,Tokyo,8583
14152,Warsaw,Tripoli,2234
14153,Warsaw,Venice,985
14154,Warsaw,Veracruz,10036
14155,Warsaw,Vienna,554
14156,Warsaw,Vladivostok,7519
14157,Warsaw,Warsaw,0
14158,Warsaw,Wellington,17695
14159,Warsaw,Zrich,1045
14160,Wellington,Aberdeen,18237
14161,Wellington,Adelaide,3219
14162,Wellington,Algiers,19150
14163,Wellington,Amsterdam,18565
14164,Wellington,Ankara,16817
14165,Wellington,Asuncin,10855
14166,Wellington,Athens,17521
14167,Wellington,Auckland,491
14168,Wellington,Bangkok,9746
14169,Wellington,Barcelona,19400
14170,Wellington,Beijing,10780
14171,Wellington,Belm,13567
14172,Wellington,Belfast,18531
14173,Wellington,Belgrade,17895
14174,Wellington,Berlin,18138
14175,Wellington,Birmingham,18752
14176,Wellington,Bogot,12084
14177,Wellington,Bombay,12369
14178,Wellington,Bordeaux,19466
14179,Wellington,Bremen,18334
14180,Wellington,Brisbane,2498
14181,Wellington,Bristol,18865
14182,Wellington,Brussels,18720
14183,Wellington,Bucharest,17453
14184,Wellington,Budapest,17974
14185,Wellington,Buenos Aires,9985
14186,Wellington,Cairo,16513
14187,Wellington,Calcutta,11351
14188,Wellington,Canton,9558
14189,Wellington,Cape Town,11312
14190,Wellington,Caracas,13116
14191,Wellington,Cayenne,13835
14192,Wellington,Chihuahua,11236
14193,Wellington,Chongqing,10552
14194,Wellington,Copenhagen,17959
14195,Wellington,Crdoba,9919
14196,Wellington,Dakar,16828
14197,Wellington,Darwin,5322
14198,Wellington,Djibouti,14282
14199,Wellington,Dublin,18672
14200,Wellington,Durban,11275
14201,Wellington,Edinburgh,18381
14202,Wellington,Frankfurt,18559
14203,Wellington,Georgetown,13538
14204,Wellington,Glasgow,18395
14205,Wellington,Guatemala City,11460
14206,Wellington,Guayaquil,11115
14207,Wellington,Hamburg,18240
14208,Wellington,Hammerfest,16369
14209,Wellington,Havana,12717
14210,Wellington,Helsinki,17074
14211,Wellington,Hobart,2263
14212,Wellington,Hong Kong,9430
14213,Wellington,Iquique,10465
14214,Wellington,Irkutsk,12424
14215,Wellington,Jakarta,7715
14216,Wellington,Johannesburg,11764
14217,Wellington,Kingston,12834
14218,Wellington,Kinshasa,14535
14219,Wellington,Kuala Lumpur,8839
14220,Wellington,La Paz,10893
14221,Wellington,Leeds,18601
14222,Wellington,Lima,10595
14223,Wellington,Lisbon,19576
14224,Wellington,Liverpool,18655
14225,Wellington,London,18810
14226,Wellington,Lyons,19065
14227,Wellington,Madrid,19856
14228,Wellington,Manchester,18638
14229,Wellington,Manila,8311
14230,Wellington,Marseilles,19118
14231,Wellington,Mazatln,10810
14232,Wellington,Mecca,15280
14233,Wellington,Melbourne,2573
14234,Wellington,Mexico City,11104
14235,Wellington,Milan,18765
14236,Wellington,Montevideo,10077
14237,Wellington,Moscow,16548
14238,Wellington,Munich,18489
14239,Wellington,Nagasaki,9429
14240,Wellington,Nagoya,9332
14241,Wellington,Nairobi,13647
14242,Wellington,Nanjing (Nanking),9963
14243,Wellington,Naples,18385
14244,Wellington,New Delhi,12648
14245,Wellington,Newcastle-on-Tyne,18470
14246,Wellington,Odessa,17097
14247,Wellington,Osaka,9336
14248,Wellington,Oslo,17669
14249,Wellington,Panama City,11972
14250,Wellington,Paramaribo,13690
14251,Wellington,Paris,18991
14252,Wellington,Perth,5257
14253,Wellington,Plymouth,18995
14254,Wellington,Port Moresby,4461
14255,Wellington,Prague,18210
14256,Wellington,Rangoon,10333
14257,Wellington,Reykjavk,17261
14258,Wellington,Rio de Janeiro,11869
14259,Wellington,Rome,18546
14260,Wellington,Salvador,13088
14261,Wellington,Santiago,9342
14262,Wellington,St. Petersburg,16827
14263,Wellington,So Paulo,11646
14264,Wellington,Shanghai,9735
14265,Wellington,Singapore,8515
14266,Wellington,Sofia,17661
14267,Wellington,Stockholm,17446
14268,Wellington,Sydney,2236
14269,Wellington,Tananarive,11403
14270,Wellington,Teheran,15109
14271,Wellington,Tokyo,9272
14272,Wellington,Tripoli,18143
14273,Wellington,Venice,18526
14274,Wellington,Veracruz,11321
14275,Wellington,Vienna,18154
14276,Wellington,Vladivostok,10320
14277,Wellington,Warsaw,17695
14278,Wellington,Wellington,0
14279,Wellington,Zrich,18733
14280,Zrich,Aberdeen,1306
14281,Zrich,Adelaide,15694
14282,Zrich,Algiers,1254
14283,Zrich,Amsterdam,615
14284,Zrich,Ankara,2119
14285,Zrich,Asuncin,10430
14286,Zrich,Athens,1617
14287,Zrich,Auckland,18392
14288,Zrich,Bangkok,9035
14289,Zrich,Barcelona,833
14290,Zrich,Beijing,7984
14291,Zrich,Belm,7729
14292,Zrich,Belfast,1290
14293,Zrich,Belgrade,965
14294,Zrich,Berlin,671
14295,Zrich,Birmingham,934
14296,Zrich,Bogot,9092
14297,Zrich,Bombay,6542
14298,Zrich,Bordeaux,750
14299,Zrich,Bremen,637
14300,Zrich,Brisbane,16239
14301,Zrich,Bristol,922
14302,Zrich,Brussels,493
14303,Zrich,Bucharest,1397
14304,Zrich,Budapest,794
14305,Zrich,Buenos Aires,11280
14306,Zrich,Cairo,2743
14307,Zrich,Calcutta,7440
14308,Zrich,Canton,9175
14309,Zrich,Cape Town,9089
14310,Zrich,Caracas,8067
14311,Zrich,Cayenne,7448
14312,Zrich,Chihuahua,9339
14313,Zrich,Chongqing,8180
14314,Zrich,Copenhagen,965
14315,Zrich,Crdoba,11368
14316,Zrich,Dakar,4354
14317,Zrich,Darwin,13436
14318,Zrich,Djibouti,5124
14319,Zrich,Dublin,1237
14320,Zrich,Durban,8875
14321,Zrich,Edinburgh,1244
14322,Zrich,Frankfurt,307
14323,Zrich,Georgetown,7716
14324,Zrich,Glasgow,1287
14325,Zrich,Guatemala City,9480
14326,Zrich,Guayaquil,10068
14327,Zrich,Hamburg,697
14328,Zrich,Hammerfest,2711
14329,Zrich,Havana,8204
14330,Zrich,Helsinki,1779
14331,Zrich,Hobart,16782
14332,Zrich,Hong Kong,9303
14333,Zrich,Iquique,10826
14334,Zrich,Irkutsk,6360
14335,Zrich,Jakarta,11143
14336,Zrich,Johannesburg,8410
14337,Zrich,Kingston,8202
14338,Zrich,Kinshasa,5781
14339,Zrich,Kuala Lumpur,9990
14340,Zrich,La Paz,10395
14341,Zrich,Leeds,1001
14342,Zrich,Lima,10655
14343,Zrich,Lisbon,1719
14344,Zrich,Liverpool,1056
14345,Zrich,London,775
14346,Zrich,Lyons,333
14347,Zrich,Madrid,1242
14348,Zrich,Manchester,1022
14349,Zrich,Manila,10422
14350,Zrich,Marseilles,511
14351,Zrich,Mazatln,9834
14352,Zrich,Mecca,4009
14353,Zrich,Melbourne,16346
14354,Zrich,Mexico City,9681
14355,Zrich,Milan,217
14356,Zrich,Montevideo,11179
14357,Zrich,Moscow,2195
14358,Zrich,Munich,245
14359,Zrich,Nagasaki,9360
14360,Zrich,Nagoya,9505
14361,Zrich,Nairobi,6084
14362,Zrich,Nanjing (Nanking),8786
14363,Zrich,Naples,856
14364,Zrich,New Delhi,6157
14365,Zrich,Newcastle-on-Tyne,1100
14366,Zrich,Odessa,1690
14367,Zrich,Osaka,9489
14368,Zrich,Oslo,1408
14369,Zrich,Panama City,9129
14370,Zrich,Paramaribo,7581
14371,Zrich,Paris,486
14372,Zrich,Perth,13799
14373,Zrich,Plymouth,980
14374,Zrich,Port Moresby,14282
14375,Zrich,Prague,529
14376,Zrich,Rangoon,8453
14377,Zrich,Reykjavk,2617
14378,Zrich,Rio de Janeiro,9371
14379,Zrich,Rome,681
14380,Zrich,Salvador,8159
14381,Zrich,Santiago,11950
14382,Zrich,St. Petersburg,1987
14383,Zrich,So Paulo,9608
14384,Zrich,Shanghai,9018
14385,Zrich,Singapore,10312
14386,Zrich,Sofia,1273
14387,Zrich,Stockholm,1466
14388,Zrich,Sydney,16563
14389,Zrich,Tananarive,8327
14390,Zrich,Teheran,3765
14391,Zrich,Tokyo,9586
14392,Zrich,Tripoli,1649
14393,Zrich,Venice,362
14394,Zrich,Veracruz,9502
14395,Zrich,Vienna,591
14396,Zrich,Vladivostok,8525
14397,Zrich,Warsaw,1045
14398,Zrich,Wellington,18733
14399,Zrich,Zrich,0
